thalos_id,fdc_id,name,fndds_code,dataset
106134,168213,"Fruit juice smoothie, ODWALLA, strawberry banana",NA,SR
106135,168214,"Fruit juice smoothie, NAKED JUICE, strawberry banana",NA,SR
106136,168215,"Plantains, green, raw",NA,SR
106137,168216,"Plantains, green, boiled",NA,SR
106138,168217,Raspberry juice concentrate,NA,SR
106139,168218,"Pork, fresh, composite of separable fat, with added solution, cooked",NA,SR
106140,168219,"Pork, fresh, carcass, separable lean and fat, raw",NA,SR
106141,168220,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder), separable lean only, raw",NA,SR
106142,168221,"Pork, fresh, separable fat, cooked",NA,SR
106143,168222,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",NA,SR
106144,168223,"Pork, fresh, leg (ham), whole, separable lean and fat, cooked, roasted",NA,SR
106145,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",NA,SR
106146,168225,"Pork, fresh, leg (ham), whole, separable lean only, cooked, roasted",NA,SR
106147,168226,"Pork, fresh, leg (ham), shank half, separable lean and fat, raw",NA,SR
106148,168227,"Pork, fresh, leg (ham), shank half, separable lean and fat, cooked, roasted",NA,SR
106149,168228,"Pork, fresh, leg (ham), shank half, separable lean only, raw",NA,SR
106150,168229,"Pork, fresh, leg (ham), shank half, separable lean only, cooked, roasted",NA,SR
106151,168230,"Pork, fresh, loin, whole, separable lean only, raw",NA,SR
106152,168231,"Pork, fresh, loin, whole, separable lean only, cooked, braised",NA,SR
106153,168232,"Pork, fresh, loin, whole, separable lean only, cooked, broiled",NA,SR
106154,168233,"Pork, fresh, loin, whole, separable lean only, cooked, roasted",NA,SR
106155,168234,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",NA,SR
106156,168235,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, braised",NA,SR
106157,168236,"Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, broiled",NA,SR
106158,168237,"Pork, fresh, loin, blade (roasts), bone-in, separable lean only, cooked, roasted",NA,SR
106159,168238,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, raw",NA,SR
106160,168239,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, braised",NA,SR
106161,168240,"Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, broiled",NA,SR
106162,168241,"Pork, fresh, loin, center loin (roasts), bone-in, separable lean only, cooked, roasted",NA,SR
106163,168242,"Pork, fresh, loin, center rib (chops or roasts), bone-in, separable lean and fat, raw",NA,SR
106164,168243,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, braised",NA,SR
106165,168244,"Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, broiled",NA,SR
106166,168245,"Pork, fresh, loin, center rib (roasts), bone-in, separable lean only, cooked, roasted",NA,SR
106167,168246,"Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean and fat, raw",NA,SR
106168,168247,"Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, broiled",NA,SR
106169,168248,"Pork, fresh, loin, sirloin (roasts), bone-in, separable lean only, cooked, roasted",NA,SR
106170,168249,"Pork, fresh, loin, tenderloin, separable lean only, raw",NA,SR
106171,168250,"Pork, fresh, loin, tenderloin, separable lean only, cooked, roasted",NA,SR
106172,168251,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, raw",NA,SR
106173,168252,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, braised",NA,SR
106174,168253,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, broiled",NA,SR
106175,168254,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, cooked, roasted",NA,SR
106176,168255,"Pork, fresh, shoulder, arm picnic, separable lean and fat, raw",NA,SR
106177,168256,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, braised",NA,SR
106178,168257,"Pork, fresh, shoulder, arm picnic, separable lean and fat, cooked, roasted",NA,SR
106179,168258,"Pork, fresh, shoulder, arm picnic, separable lean only, raw",NA,SR
106180,168259,"Pork, fresh, shoulder, blade, boston (roasts), separable lean and fat, cooked, roasted",NA,SR
106181,168260,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, raw",NA,SR
106182,168261,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, cooked, braised",NA,SR
106183,168262,"Pork, fresh, shoulder, blade, boston (steaks), separable lean only, cooked, broiled",NA,SR
106184,168263,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",NA,SR
106185,168264,"Pork, fresh, variety meats and by-products, brain, raw",NA,SR
106186,168265,"Pork, fresh, variety meats and by-products, brain, cooked, braised",NA,SR
106187,168266,"Pork, fresh, variety meats and by-products, chitterlings, raw",NA,SR
106188,168267,"Pork, fresh, variety meats and by-products, heart, raw",NA,SR
106189,168268,"Pork, fresh, variety meats and by-products, heart, cooked, braised",NA,SR
106190,168269,"Pork, fresh, variety meats and by-products, jowl, raw",NA,SR
106191,168270,"Pork, fresh, variety meats and by-products, kidneys, raw",NA,SR
106192,168271,"Pork, fresh, variety meats and by-products, lungs, cooked, braised",NA,SR
106193,168272,"Pork, fresh, variety meats and by-products, mechanically separated, raw",NA,SR
106194,168273,"Pork, fresh, variety meats and by-products, pancreas, raw",NA,SR
106195,168274,"Pork, fresh, variety meats and by-products, pancreas, cooked, braised",NA,SR
106196,168275,"Pork, fresh, variety meats and by-products, tongue, raw",NA,SR
106197,168276,"Pork, fresh, variety meats and by-products, tongue, cooked, braised",NA,SR
106198,168277,"Pork, cured, bacon, unprepared",NA,SR
106199,168278,"Pork, cured, breakfast strips, raw or unheated",NA,SR
106200,168279,"Pork, cured, ham, extra lean (approximately 4% fat), canned, unheated",NA,SR
106201,168280,"Pork, cured, ham, extra lean (approximately 4% fat), canned, roasted",NA,SR
106202,168281,"Pork, cured, ham, regular (approximately 13% fat), canned, roasted",NA,SR
106203,168282,"Pork, cured, ham, center slice, country-style, separable lean only, raw",NA,SR
106204,168283,"Pork, cured, ham, center slice, separable lean and fat, unheated",NA,SR
106205,168284,"Pork, cured, ham, whole, separable lean only, roasted",NA,SR
106206,168285,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, cooked, pan-broiled",NA,SR
106207,168286,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, raw",NA,SR
106208,168287,"Pork, cured, salt pork, raw",NA,SR
106209,168288,"Pork, cured, shoulder, blade roll, separable lean and fat, unheated",NA,SR
106210,168289,"Pork, cured, shoulder, blade roll, separable lean and fat, roasted",NA,SR
106211,168290,"Pork, fresh, variety meats and by-products, feet, cooked, simmered",NA,SR
106212,168291,"Pork, fresh, variety meats and by-products, tail, raw",NA,SR
106213,168292,"Pork, fresh, loin, center loin (chops), bone-in, separable lean and fat, cooked, pan-fried",NA,SR
106214,168293,"Pork, fresh, loin, center rib (chops), bone-in, separable lean and fat, cooked, pan-fried",NA,SR
106215,168294,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, cooked, pan-fried",NA,SR
106216,168295,"Pork, cured, ham, boneless, extra lean and regular, unheated",NA,SR
106217,168296,"Pork, cured, ham, boneless, extra lean and regular, roasted",NA,SR
106218,168297,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, cooked",NA,SR
106219,168298,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, cooked, pan-broiled",NA,SR
106220,168299,"Pork, fresh, backribs, separable lean and fat, raw",NA,SR
106221,168300,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",NA,SR
106222,168301,"Pork, fresh, loin, center rib (roasts), boneless, separable lean and fat, cooked, roasted",NA,SR
106223,168302,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean only, raw",NA,SR
106224,168303,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, braised",NA,SR
106225,168304,"Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, broiled",NA,SR
106226,168305,"Pork, fresh, loin, country-style ribs, separable lean only, raw",NA,SR
106227,168306,"Pork, fresh, loin, country-style ribs, separable lean only, cooked, braised",NA,SR
106228,168307,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, roasted",NA,SR
106229,168308,"Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean and fat, raw",NA,SR
106230,168309,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, braised",NA,SR
106231,168310,"Pork, fresh, loin, sirloin (chops), boneless, separable lean only, cooked, broiled",NA,SR
106232,168311,"Pork, fresh, loin, sirloin (roasts), boneless, separable lean only, cooked, roasted",NA,SR
106233,168312,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",NA,SR
106234,168313,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",NA,SR
106235,168314,"Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, raw",NA,SR
106236,168315,"Pork, fresh, loin, top loin (roasts), boneless, separable lean only, raw",NA,SR
106237,168316,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",NA,SR
106238,168317,"HORMEL ALWAYS TENDER, Pork Tenderloin, Peppercorn-Flavored",NA,SR
106239,168318,"HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored",NA,SR
106240,168319,"HORMEL ALWAYS TENDER, Center Cut Chops, Fresh Pork",NA,SR
106241,168320,"HORMEL ALWAYS TENDER, Boneless Pork Loin, Fresh Pork",NA,SR
106242,168321,"Pork, cured, bacon, cooked, microwaved",NA,SR
106243,168322,"Pork, cured, bacon, pre-sliced, cooked, pan-fried",NA,SR
106244,168323,"Pork, fresh, variety meats and by-products, stomach, cooked, simmered",NA,SR
106245,168324,"Pork, bacon, rendered fat, cooked",NA,SR
106246,168325,"Pork, cured, ham and water product, slice, bone-in, separable lean only, heated, pan-broil",NA,SR
106247,168326,"Pork, cured, ham and water product, slice, boneless, separable lean only, heated, pan-broil",NA,SR
106248,168327,"Pork, cured, ham and water product, whole, boneless, separable lean only, heated, roasted",NA,SR
106249,168328,"Pork, cured, ham and water product, whole, boneless, separable lean only, unheated",NA,SR
106250,168329,"Pork, cured, ham -- water added, slice, boneless, separable lean only, heated, pan-broil",NA,SR
106251,168330,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, heated, pan-broil",NA,SR
106252,168331,"Pork, cured, ham with natural juices, spiral slice, meat only, boneless, separable lean only, heated, roasted",NA,SR
106253,168332,"Pork, cured, ham and water product, rump, bone-in, separable lean only, heated, roasted",NA,SR
106254,168333,"Pork, cured, ham with natural juices, slice, boneless, separable lean only, heated, pan-broil",NA,SR
106255,168334,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, heated, roasted",NA,SR
106256,168335,"Pork, cured, ham with natural juices, whole, boneless, separable lean only, unheated",NA,SR
106257,168336,"Pork, cured, ham -- water added, shank, bone-in, separable lean only, unheated",NA,SR
106258,168337,"Pork, cured, ham with natural juices, rump, bone-in, separable lean only, unheated",NA,SR
106259,168338,"Pork, cured, ham with natural juices, shank, bone-in, separable lean only, unheated",NA,SR
106260,168339,"Pork, cured, ham with natural juices, slice, bone-in, separable lean only, unheated",NA,SR
106261,168340,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated",NA,SR
106262,168341,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, unheated",NA,SR
106263,168342,"Pork, cured, ham with natural juices, slice, bone-in, separable lean and fat, unheated",NA,SR
106264,168343,"Pork, cured, ham with natural juices, shank, bone-in, separable lean and fat, unheated",NA,SR
106265,168344,"Pork, cured, ham with natural juices, rump, bone-in, separable lean and fat, unheated",NA,SR
106266,168345,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, unheated",NA,SR
106267,168346,"Pork, cured, ham -- water added, slice, bone-in, separable lean and fat, unheated",NA,SR
106268,168347,"Pork, cured, ham -- water added, shank, bone-in, separable lean and fat, unheated",NA,SR
106269,168348,"Pork, cured, ham -- water added, rump, bone-in, separable lean and fat, unheated",NA,SR
106270,168349,"Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted",NA,SR
106271,168350,"Pork, cured, ham and water product, rump, bone-in, separable lean and fat, heated, roasted",NA,SR
106272,168351,"Pork, cured, ham and water product, shank, bone-in, separable lean and fat, heated, roasted",NA,SR
106273,168352,"Pork, cured, ham and water product, slice, bone-in, separable lean and fat, heated, pan-broil",NA,SR
106274,168353,"Pork, cured, ham with natural juices, slice, boneless, separable lean and fat, heated, pan-broil",NA,SR
106275,168354,"Pork, cured, ham with natural juices, spiral slice, boneless, separable lean and fat, heated, roasted",NA,SR
106276,168355,"Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted",NA,SR
106277,168356,"Pork, cured, ham, rump, bone-in, separable lean and fat, heated, roasted",NA,SR
106278,168357,"Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted",NA,SR
106279,168358,"Pork, cured, ham, shank, bone-in, separable lean and fat, unheated",NA,SR
106280,168359,"Pork, cured, ham, slice, bone-in, separable lean and fat, heated, pan-broil",NA,SR
106281,168360,"Pork, cured, ham, slice, bone-in, separable lean only, unheated",NA,SR
106282,168361,"Pork, fresh, enhanced, loin, tenderloin, separable lean only, raw",NA,SR
106283,168362,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution cooked, braised",NA,SR
106284,168363,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean only, with added solution, raw",NA,SR
106285,168364,"Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled",NA,SR
106286,168365,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat,with added solution, raw",NA,SR
106287,168366,"Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, with added solution, cooked, braised",NA,SR
106288,168367,"Pork, cured, ham, rump, bone-in, separable lean and fat, unheated",NA,SR
106289,168368,"Pork, loin, leg cap steak, boneless, separable lean and fat, cooked, broiled",NA,SR
106290,168369,"Pork, Shoulder petite tender, boneless, separable lean and fat, raw",NA,SR
106291,168370,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, cooked, braised",NA,SR
106292,168371,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",NA,SR
106293,168372,"Pork, ground, 84% lean / 16% fat, raw",NA,SR
106294,168373,"Pork, ground, 72% lean / 28% fat, cooked, pan-broiled",NA,SR
106295,168374,"Pork, ground, 84% lean / 16% fat, cooked, pan-broiled",NA,SR
106296,168375,"Pork, ground, 96% lean / 4% fat, cooked, pan-broiled",NA,SR
106297,168376,"Pork loin, fresh, backribs, bone-in, raw, lean only",NA,SR
106298,168377,"Pork loin, fresh, backribs, bone-in, cooked-roasted, lean only",NA,SR
106299,168378,"Pork, fresh, loin, country-style ribs, separable lean only, bone-in, cooked, broiled",NA,SR
106300,168379,"Pork, fresh, loin, country-style ribs, separable lean only, boneless, cooked, roasted",NA,SR
106301,168380,"Pork, fresh, blade, (chops), boneless, separable lean and fat, cooked, broiled",NA,SR
106302,168381,"Pork, fresh, loin, blade (chops or roasts), boneless, separable lean and fat only, raw",NA,SR
106303,168382,"Bacon, pre-sliced, reduced/low sodium, unprepared",NA,SR
106304,168383,"Canadian bacon, cooked, pan-fried",NA,SR
106305,168384,"Alfalfa seeds, sprouted, raw",NA,SR
106306,168385,"Amaranth leaves, raw",NA,SR
106307,168386,"Artichokes, (globe or french), cooked, boiled, drained, without salt",NA,SR
106308,168387,"Artichokes, (globe or french), frozen, unprepared",NA,SR
106309,168388,"Artichokes, (globe or french), frozen, cooked, boiled, drained, without salt",NA,SR
106310,168389,"Asparagus, raw",NA,SR
106311,168390,"Asparagus, cooked, boiled, drained",NA,SR
106312,168391,"Balsam-pear (bitter gourd), leafy tips, raw",NA,SR
106313,168392,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",NA,SR
106314,168393,"Balsam-pear (bitter gourd), pods, raw",NA,SR
106315,168394,"Balsam-pear (bitter gourd), pods, cooked, boiled, drained, without salt",NA,SR
106316,168395,"Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt",NA,SR
106317,168396,"Lima beans, immature seeds, raw",NA,SR
106318,168397,"Corn, sweet, yellow, canned, drained solids, rinsed with tap water",NA,SR
106319,168398,"Corn, sweet, yellow, frozen, kernels cut off cob, unprepared (Includes foods for USDA's Food Distribution Program)",NA,SR
106320,168399,"Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt",NA,SR
